PING 10.1.0.155 (10.1.0.155) 56(84) bytes of data.
64 bytes from 10.1.0.155: icmp_seq=34 ttl=64 time=0.044 ms
64 bytes from 10.1.0.155: icmp_seq=35 ttl=64 time=0.030 ms
64 bytes from 10.1.0.155: icmp_seq=36 ttl=64 time=0.041 ms
64 bytes from 10.1.0.155: icmp_seq=37 ttl=64 time=0.033 ms
64 bytes from 10.1.0.155: icmp_seq=38 ttl=64 time=0.030 ms
64 bytes from 10.1.0.155: icmp_seq=39 ttl=64 time=0.031 ms
64 bytes from 10.1.0.155: icmp_seq=40 ttl=64 time=0.031 ms
64 bytes from 10.1.0.155: icmp_seq=41 ttl=64 time=0.046 ms
64 bytes from 10.1.0.155: icmp_seq=42 ttl=64 time=0.044 ms
64 bytes from 10.1.0.155: icmp_seq=43 ttl=64 time=0.030 ms
64 bytes from 10.1.0.155: icmp_seq=44 ttl=64 time=0.042 ms
64 bytes from 10.1.0.155: icmp_seq=45 ttl=64 time=0.031 ms
64 bytes from 10.1.0.155: icmp_seq=46 ttl=64 time=0.032 ms
64 bytes from 10.1.0.155: icmp_seq=47 ttl=64 time=0.033 ms
64 bytes from 10.1.0.155: icmp_seq=48 ttl=64 time=0.031 ms
64 bytes from 10.1.0.155: icmp_seq=49 ttl=64 time=0.058 ms
64 bytes from 10.1.0.155: icmp_seq=50 ttl=64 time=0.029 ms

--- 10.1.0.155 ping statistics ---
50 packets transmitted, 50 received, 0% packet loss, time 50152ms
rtt min/avg/max/mdev = 0.014/0.033/0.058/0.006 ms
PING 10.1.1.112 (10.1.1.112) 56(84) bytes of data.
64 bytes from 10.1.1.112: icmp_seq=1 ttl=64 time=1.19 ms
64 bytes from 10.1.1.112: icmp_seq=2 ttl=64 time=1.26 ms
64 bytes from 10.1.1.112: icmp_seq=3 ttl=64 time=1.18 ms
64 bytes from 10.1.1.112: icmp_seq=4 ttl=64 time=1.29 ms
64 bytes from 10.1.1.112: icmp_seq=5 ttl=64 time=1.23 ms
64 bytes from 10.1.1.112: icmp_seq=6 ttl=64 time=1.24 ms
64 bytes from 10.1.1.112: icmp_seq=7 ttl=64 time=1.25 ms
64 bytes from 10.1.1.112: icmp_seq=8 ttl=64 time=1.24 ms
64 bytes from 10.1.1.112: icmp_seq=9 ttl=64 time=1.16 ms
64 bytes from 10.1.1.112: icmp_seq=10 ttl=64 time=1.22 ms
64 bytes from 10.1.1.112: icmp_seq=11 ttl=64 time=1.23 ms
64 bytes from 10.1.1.112: icmp_seq=12 ttl=64 time=1.21 ms
64 bytes from 10.1.1.112: icmp_seq=13 ttl=64 time=1.21 ms
64 bytes from 10.1.1.112: icmp_seq=14 ttl=64 time=1.22 ms
64 bytes from 10.1.1.112: icmp_seq=15 ttl=64 time=1.30 ms
64 bytes from 10.1.1.112: icmp_seq=16 ttl=64 time=1.23 ms
64 bytes from 10.1.1.112: icmp_seq=17 ttl=64 time=1.25 ms
64 bytes from 10.1.1.112: icmp_seq=18 ttl=64 time=1.21 ms
64 bytes from 10.1.1.112: icmp_seq=19 ttl=64 time=1.24 ms
64 bytes from 10.1.1.112: icmp_seq=20 ttl=64 time=1.19 ms
64 bytes from 10.1.1.112: icmp_seq=21 ttl=64 time=1.31 ms
64 bytes from 10.1.1.112: icmp_seq=22 ttl=64 time=1.25 ms
64 bytes from 10.1.1.112: icmp_seq=23 ttl=64 time=1.23 ms
64 bytes from 10.1.1.112: icmp_seq=24 ttl=64 time=1.21 ms
64 bytes from 10.1.1.112: icmp_seq=25 ttl=64 time=1.39 ms
64 bytes from 10.1.1.112: icmp_seq=26 ttl=64 time=1.24 ms
64 bytes from 10.1.1.112: icmp_seq=27 ttl=64 time=1.26 ms
64 bytes from 10.1.1.112: icmp_seq=28 ttl=64 time=1.21 ms
64 bytes from 10.1.1.112: icmp_seq=29 ttl=64 time=1.31 ms
64 bytes from 10.1.1.112: icmp_seq=30 ttl=64 time=1.32 ms
64 bytes from 10.1.1.112: icmp_seq=31 ttl=64 time=2.63 ms
64 bytes from 10.1.1.112: icmp_seq=32 ttl=64 time=1.18 ms
64 bytes from 10.1.1.112: icmp_seq=33 ttl=64 time=1.30 ms
64 bytes from 10.1.1.112: icmp_seq=34 ttl=64 time=1.22 ms
64 bytes from 10.1.1.112: icmp_seq=35 ttl=64 time=1.31 ms
64 bytes from 10.1.1.112: icmp_seq=36 ttl=64 time=1.27 ms
64 bytes from 10.1.1.112: icmp_seq=37 ttl=64 time=1.22 ms
64 bytes from 10.1.1.112: icmp_seq=38 ttl=64 time=1.19 ms
64 bytes from 10.1.1.112: icmp_seq=39 ttl=64 time=1.18 ms
64 bytes from 10.1.1.112: icmp_seq=40 ttl=64 time=1.19 ms
64 bytes from 10.1.1.112: icmp_seq=41 ttl=64 time=1.26 ms
64 bytes from 10.1.1.112: icmp_seq=42 ttl=64 time=1.19 ms
64 bytes from 10.1.1.112: icmp_seq=43 ttl=64 time=1.22 ms
64 bytes from 10.1.1.112: icmp_seq=44 ttl=64 time=1.20 ms
64 bytes from 10.1.1.112: icmp_seq=45 ttl=64 time=1.19 ms
64 bytes from 10.1.1.112: icmp_seq=46 ttl=64 time=1.18 ms
64 bytes from 10.1.1.112: icmp_seq=47 ttl=64 time=1.23 ms
64 bytes from 10.1.1.112: icmp_seq=48 ttl=64 time=1.22 ms
64 bytes from 10.1.1.112: icmp_seq=49 ttl=64 time=1.16 ms
64 bytes from 10.1.1.112: icmp_seq=50 ttl=64 time=1.26 ms

--- 10.1.1.112 ping statistics ---
50 packets transmitted, 50 received, 0% packet loss, time 49072ms
rtt min/avg/max/mdev = 1.162/1.265/2.631/0.205 ms
PING 10.1.2.215 (10.1.2.215) 56(84) bytes of data.
64 bytes from 10.1.2.215: icmp_seq=1 ttl=64 time=0.595 ms
64 bytes from 10.1.2.215: icmp_seq=2 ttl=64 time=0.622 ms
64 bytes from 10.1.2.215: icmp_seq=3 ttl=64 time=0.594 ms
64 bytes from 10.1.2.215: icmp_seq=4 ttl=64 time=0.651 ms
64 bytes from 10.1.2.215: icmp_seq=5 ttl=64 time=0.698 ms
64 bytes from 10.1.2.215: icmp_seq=6 ttl=64 time=0.590 ms
64 bytes from 10.1.2.215: icmp_seq=7 ttl=64 time=0.703 ms
64 bytes from 10.1.2.215: icmp_seq=8 ttl=64 time=0.669 ms
64 bytes from 10.1.2.215: icmp_seq=9 ttl=64 time=0.646 ms
64 bytes from 10.1.2.215: icmp_seq=10 ttl=64 time=0.570 ms
64 bytes from 10.1.2.215: icmp_seq=11 ttl=64 time=0.647 ms
64 bytes from 10.1.2.215: icmp_seq=12 ttl=64 time=0.614 ms
64 bytes from 10.1.2.215: icmp_seq=13 ttl=64 time=0.630 ms
64 bytes from 10.1.2.215: icmp_seq=14 ttl=64 time=0.609 ms
64 bytes from 10.1.2.215: icmp_seq=15 ttl=64 time=0.619 ms
64 bytes from 10.1.2.215: icmp_seq=16 ttl=64 time=0.596 ms
64 bytes from 10.1.2.215: icmp_seq=17 ttl=64 time=0.654 ms
64 bytes from 10.1.2.215: icmp_seq=18 ttl=64 time=0.665 ms
64 bytes from 10.1.2.215: icmp_seq=19 ttl=64 time=0.671 ms
64 bytes from 10.1.2.215: icmp_seq=20 ttl=64 time=0.944 ms
64 bytes from 10.1.2.215: icmp_seq=21 ttl=64 time=0.574 ms
64 bytes from 10.1.2.215: icmp_seq=22 ttl=64 time=0.628 ms
64 bytes from 10.1.2.215: icmp_seq=23 ttl=64 time=0.627 ms
64 bytes from 10.1.2.215: icmp_seq=24 ttl=64 time=0.686 ms
64 bytes from 10.1.2.215: icmp_seq=25 ttl=64 time=0.634 ms
64 bytes from 10.1.2.215: icmp_seq=26 ttl=64 time=0.675 ms
64 bytes from 10.1.2.215: icmp_seq=27 ttl=64 time=0.599 ms
64 bytes from 10.1.2.215: icmp_seq=28 ttl=64 time=0.642 ms
64 bytes from 10.1.2.215: icmp_seq=29 ttl=64 time=0.599 ms
64 bytes from 10.1.2.215: icmp_seq=30 ttl=64 time=0.580 ms
64 bytes from 10.1.2.215: icmp_seq=31 ttl=64 time=0.610 ms
64 bytes from 10.1.2.215: icmp_seq=32 ttl=64 time=0.623 ms
64 bytes from 10.1.2.215: icmp_seq=33 ttl=64 time=0.610 ms
64 bytes from 10.1.2.215: icmp_seq=34 ttl=64 time=0.621 ms
64 bytes from 10.1.2.215: icmp_seq=35 ttl=64 time=0.595 ms
64 bytes from 10.1.2.215: icmp_seq=36 ttl=64 time=0.620 ms
64 bytes from 10.1.2.215: icmp_seq=37 ttl=64 time=0.630 ms
64 bytes from 10.1.2.215: icmp_seq=38 ttl=64 time=0.575 ms
64 bytes from 10.1.2.215: icmp_seq=39 ttl=64 time=0.647 ms
64 bytes from 10.1.2.215: icmp_seq=40 ttl=64 time=0.594 ms
64 bytes from 10.1.2.215: icmp_seq=41 ttl=64 time=0.613 ms
64 bytes from 10.1.2.215: icmp_seq=42 ttl=64 time=0.652 ms
64 bytes from 10.1.2.215: icmp_seq=43 ttl=64 time=0.650 ms
64 bytes from 10.1.2.215: icmp_seq=44 ttl=64 time=0.637 ms
64 bytes from 10.1.2.215: icmp_seq=45 ttl=64 time=0.615 ms
64 bytes from 10.1.2.215: icmp_seq=46 ttl=64 time=0.637 ms
64 bytes from 10.1.2.215: icmp_seq=47 ttl=64 time=0.642 ms
64 bytes from 10.1.2.215: icmp_seq=48 ttl=64 time=0.624 ms
64 bytes from 10.1.2.215: icmp_seq=49 ttl=64 time=0.706 ms
64 bytes from 10.1.2.215: icmp_seq=50 ttl=64 time=0.648 ms

--- 10.1.2.215 ping statistics ---
50 packets transmitted, 50 received, 0% packet loss, time 50137ms
rtt min/avg/max/mdev = 0.570/0.635/0.944/0.061 ms
# From 18.139.221.81 in ap-southeast-1a to 10.1.2.215
