PING 10.1.0.123 (10.1.0.123) 56(84) bytes of data.
64 bytes from 10.1.3.153: icmp_seq=26 ttl=64 time=0.633 ms
64 bytes from 10.1.3.153: icmp_seq=27 ttl=64 time=0.633 ms
64 bytes from 10.1.3.153: icmp_seq=28 ttl=64 time=0.571 ms
64 bytes from 10.1.3.153: icmp_seq=29 ttl=64 time=0.691 ms
64 bytes from 10.1.3.153: icmp_seq=30 ttl=64 time=0.694 ms
64 bytes from 10.1.3.153: icmp_seq=31 ttl=64 time=0.688 ms
64 bytes from 10.1.3.153: icmp_seq=32 ttl=64 time=0.722 ms
64 bytes from 10.1.3.153: icmp_seq=33 ttl=64 time=0.570 ms
64 bytes from 10.1.3.153: icmp_seq=34 ttl=64 time=0.688 ms
64 bytes from 10.1.3.153: icmp_seq=35 ttl=64 time=0.674 ms
64 bytes from 10.1.3.153: icmp_seq=36 ttl=64 time=0.626 ms
64 bytes from 10.1.3.153: icmp_seq=37 ttl=64 time=0.632 ms
64 bytes from 10.1.3.153: icmp_seq=38 ttl=64 time=0.564 ms
64 bytes from 10.1.3.153: icmp_seq=39 ttl=64 time=0.642 ms
64 bytes from 10.1.3.153: icmp_seq=40 ttl=64 time=0.626 ms
64 bytes from 10.1.3.153: icmp_seq=41 ttl=64 time=0.670 ms
64 bytes from 10.1.3.153: icmp_seq=42 ttl=64 time=0.581 ms
64 bytes from 10.1.3.153: icmp_seq=43 ttl=64 time=0.578 ms
64 bytes from 10.1.3.153: icmp_seq=44 ttl=64 time=0.677 ms
64 bytes from 10.1.3.153: icmp_seq=45 ttl=64 time=0.631 ms
64 bytes from 10.1.3.153: icmp_seq=46 ttl=64 time=0.691 ms
64 bytes from 10.1.3.153: icmp_seq=47 ttl=64 time=0.621 ms
64 bytes from 10.1.3.153: icmp_seq=48 ttl=64 time=0.567 ms
64 bytes from 10.1.3.153: icmp_seq=49 ttl=64 time=0.560 ms
64 bytes from 10.1.3.153: icmp_seq=50 ttl=64 time=0.655 ms

--- 10.1.3.153 ping statistics ---
50 packets transmitted, 50 received, 0% packet loss, time 50170ms
rtt min/avg/max/mdev = 0.536/0.634/0.723/0.055 ms
# From 44.234.56.22 in us-west-2c to 10.1.3.153
